originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,HUN,Hungary,919,620,1382,1489,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,IRL,Ireland,268,175,223,138,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,ITA,Italy,634,286,1681,1923,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,NLD,Netherlands,0,0,6029,6381,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,NOR,Norway,2304,885,1507,3564,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,POL,Poland,162,0,1469,1755,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,PRT,Portugal,8,4,22,23,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,ROU,Romania,2,1,9,9,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,SRB,Serbia,0,0,0,0,1,1
8,South-East Asia,3,Europe,462043,107849,549942,601265,,VNM,Vietnam,SWE,Sweden,2336,0,3427,4535,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,ARM,Armenia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,AZE,Azerbaijan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,BLR,Belarus,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,GEO,Georgia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,KAZ,Kazakhstan,0,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,KGZ,Kyrgyzstan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,LTU,Lithuania,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,LVA,Latvia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,MDA,Moldova,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,RUS,Russia,6,0,134,131,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,UKR,Ukraine,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,BRN,Brunei,UZB,Uzbekistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,ARM,Armenia,0,4,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,AZE,Azerbaijan,0,0,2,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,BLR,Belarus,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,GEO,Georgia,0,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,KAZ,Kazakhstan,38,15,21,35,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,KGZ,Kyrgyzstan,0,0,1,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,LTU,Lithuania,2,0,2,3,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,LVA,Latvia,17,17,3,5,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,MDA,Moldova,1,0,1,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,RUS,Russia,547,35,365,359,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,UKR,Ukraine,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,IDN,Indonesia,UZB,Uzbekistan,3,0,5,8,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,ARM,Armenia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,AZE,Azerbaijan,0,0,0,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,BLR,Belarus,0,0,0,4,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,GEO,Georgia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,KAZ,Kazakhstan,0,0,16,59,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,KGZ,Kyrgyzstan,0,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,LTU,Lithuania,0,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,LVA,Latvia,0,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,MDA,Moldova,0,0,0,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,RUS,Russia,0,0,0,75,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,UKR,Ukraine,0,0,0,3,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,KHM,Cambodia,UZB,Uzbekistan,0,0,1,9,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,ARM,Armenia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,AZE,Azerbaijan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,BLR,Belarus,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,GEO,Georgia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,KAZ,Kazakhstan,16,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,KGZ,Kyrgyzstan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,LTU,Lithuania,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,LVA,Latvia,5,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,MDA,Moldova,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,RUS,Russia,238,0,334,290,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,UKR,Ukraine,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MMR,Myanmar,UZB,Uzbekistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,ARM,Armenia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,AZE,Azerbaijan,0,0,1,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,BLR,Belarus,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,GEO,Georgia,0,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,KAZ,Kazakhstan,5,4,13,27,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,KGZ,Kyrgyzstan,0,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,LTU,Lithuania,0,0,2,4,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,LVA,Latvia,5,6,2,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,MDA,Moldova,0,0,1,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,RUS,Russia,75,0,834,1259,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,UKR,Ukraine,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,MYS,Malaysia,UZB,Uzbekistan,0,0,3,6,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,ARM,Armenia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,AZE,Azerbaijan,0,0,19,26,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,BLR,Belarus,2,1,4,7,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,GEO,Georgia,0,0,1,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,KAZ,Kazakhstan,0,0,2553,3167,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,KGZ,Kyrgyzstan,0,0,8,29,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,LTU,Lithuania,0,0,35,32,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,LVA,Latvia,1,0,21,23,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,MDA,Moldova,0,0,1,8,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,RUS,Russia,15,0,252,384,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,UKR,Ukraine,0,0,3,5,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,PHL,Philippines,UZB,Uzbekistan,0,0,108,163,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,ARM,Armenia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,AZE,Azerbaijan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,BLR,Belarus,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,GEO,Georgia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,KAZ,Kazakhstan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,KGZ,Kyrgyzstan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,LTU,Lithuania,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,LVA,Latvia,1,1,4,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,MDA,Moldova,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,RUS,Russia,16,7,18,7,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,UKR,Ukraine,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,SGP,Singapore,UZB,Uzbekistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,ARM,Armenia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,AZE,Azerbaijan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,BLR,Belarus,12,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,GEO,Georgia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,KAZ,Kazakhstan,2,0,0,4,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,KGZ,Kyrgyzstan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,LTU,Lithuania,32,0,3,11,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,LVA,Latvia,16,0,6,15,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,MDA,Moldova,1,0,0,2,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,RUS,Russia,239,0,75,240,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,UKR,Ukraine,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,THA,Thailand,UZB,Uzbekistan,1,0,0,1,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,ARM,Armenia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,AZE,Azerbaijan,0,0,43,59,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,BLR,Belarus,99,29,83,105,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,GEO,Georgia,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,KAZ,Kazakhstan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,KGZ,Kyrgyzstan,0,0,0,31,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,LTU,Lithuania,2,0,19,24,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,LVA,Latvia,2,1,5,6,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,MDA,Moldova,0,0,24,59,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,RUS,Russia,0,0,680,1136,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,TJK,Tajikistan,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,UKR,Ukraine,0,0,0,0,1,1
8,South-East Asia,4,Fmr Soviet Union,1438,183,5799,8159,,VNM,Vietnam,UZB,Uzbekistan,0,0,67,219,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,ARE,United Arab Emirates,6,0,473,1597,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,IRQ,Iraq,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,ISR,Israel,2,0,0,1,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,JOR,Jordan,14,0,9,21,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,KWT,Kuwait,0,0,126,173,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,LBN,Lebanon,0,0,3,1,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,OMN,Oman,2,0,24,58,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,PSE,Palestine,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,QAT,Qatar,0,0,90,402,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,SAU,Saudi Arabia,1,0,1595,1005,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,SYR,Syria,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,TUR,Turkey,6,0,32,29,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,BRN,Brunei,YEM,Yemen,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,ARE,United Arab Emirates,28090,13249,81367,200422,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,IRQ,Iraq,125,26,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,ISR,Israel,696,138,94,308,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,JOR,Jordan,7137,3136,3259,4032,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,KWT,Kuwait,1,4268,30308,32699,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,LBN,Lebanon,3512,2234,1895,605,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,OMN,Oman,6650,6,6810,13123,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,PSE,Palestine,832,37,7,4,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,QAT,Qatar,3112,1207,15299,46878,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,SAU,Saudi Arabia,40848,35,160687,115241,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,SYR,Syria,0,0,69,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,TUR,Turkey,288,83,209,247,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,IDN,Indonesia,YEM,Yemen,70,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,ARE,United Arab Emirates,0,0,1,119,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,IRQ,Iraq,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,ISR,Israel,0,0,3,26,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,JOR,Jordan,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,KWT,Kuwait,0,0,0,5,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,LBN,Lebanon,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,OMN,Oman,0,0,0,1,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,PSE,Palestine,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,QAT,Qatar,0,0,0,32,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,SAU,Saudi Arabia,0,0,0,35,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,SYR,Syria,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,TUR,Turkey,0,0,2,18,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,KHM,Cambodia,YEM,Yemen,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,ARE,United Arab Emirates,1582,0,154,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,IRQ,Iraq,1,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,ISR,Israel,84,0,3,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,JOR,Jordan,223,0,1,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,KWT,Kuwait,0,0,31,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,LBN,Lebanon,106,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,OMN,Oman,488,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,PSE,Palestine,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,QAT,Qatar,10,0,32,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,SAU,Saudi Arabia,161,0,240,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,SYR,Syria,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,TUR,Turkey,14,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MMR,Myanmar,YEM,Yemen,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,ARE,United Arab Emirates,0,0,4972,18717,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,IRQ,Iraq,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,ISR,Israel,4,0,2,3,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,JOR,Jordan,68,57,0,37,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,KWT,Kuwait,0,0,1143,1526,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,LBN,Lebanon,33,53,3,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,OMN,Oman,0,0,224,457,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,PSE,Palestine,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,QAT,Qatar,0,0,934,4783,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,SAU,Saudi Arabia,0,0,18608,11867,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,SYR,Syria,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,TUR,Turkey,43,0,154,197,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,MYS,Malaysia,YEM,Yemen,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,ARE,United Arab Emirates,29778,8367,54005,171615,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,IRQ,Iraq,3,0,1,1,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,ISR,Israel,69,17,498,646,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,JOR,Jordan,1951,0,2,47,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,KWT,Kuwait,0,1253,13013,14727,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,LBN,Lebanon,1013,216,8,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,OMN,Oman,2,0,2383,4148,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,PSE,Palestine,19,0,68,4,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,QAT,Qatar,2588,219,10248,44491,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,SAU,Saudi Arabia,84788,1,206545,111629,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,SYR,Syria,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,TUR,Turkey,160,37,583,562,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,PHL,Philippines,YEM,Yemen,7,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,ARE,United Arab Emirates,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,IRQ,Iraq,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,ISR,Israel,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,JOR,Jordan,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,KWT,Kuwait,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,LBN,Lebanon,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,OMN,Oman,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,PSE,Palestine,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,QAT,Qatar,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,SAU,Saudi Arabia,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,SYR,Syria,0,0,0,0,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,TUR,Turkey,68,27,107,45,1,1
8,South-East Asia,5,West Asia,254820,37068,629282,869311,,SGP,Singapore,YEM,Yemen,0,0,0,0,1,1
